ee	5588526
et	4815166
te	4607973
oe	4160214
ea	3823430
en	3783883
eo	3748968
se	3581866
ae	3556453
er	3510845
ne	3433144
ie	3391598
ta	3378643
ei	3213801
tt	3140411
an	3108220
to	3101381
ao	2903194
re	2816916
es	2793967
nt	2771526
aa	2769381
ti	2761457
on	2722901
at	2717659
io	2636532
ts	2623312
ot	2614037
st	2612954
ia	2503167
in	2461994
oa	2461413
or	2340196
oo	2335805
na	2257112
rt	2256927
eh	2218547
oi	2204483
ai	2186670
no	2152540
ar	2149650
ri	2146056
ed	2145825
it	2120096
sa	2063927
le	2059339
ii	2056391
tr	2052371
tn	2033192
he	2018491
el	2018418
ir	2004012
is	1956107
so	1935123
ra	1927507
ce	1896022
si	1885275
as	1864414
ni	1805479
nr	1801664
os	1798071
ns	1765488
lt	1757255
rs	1731987
ro	1729888
de	1723660
ha	1707551
sn	1700247
nn	1677582
rn	1658652
ho	1649795
ss	1621751
sl	1570763
ah	1564397
hs	1538096
ec	1536342
th	1529445
ih	1517601
pe	1509770
dt	1499603
tl	1497574
rr	1493921
ht	1469364
eu	1417800
hi	1382973
oh	1374153
ue	1339598
la	1322494
lo	1321343
sr	1298663
nh	1291220
il	1286466
sh	1264981
nl	1233537
hr	1200844
tu	1195028
ls	1190938
li	1190337
em	1183094
ln	1181290
do	1174423
ct	1172809
ad	1155001
rl	1144056
al	1135005
ol	1134901
rh	1129285
rd	1128052
ci	1115093
nd	1112935
ey	1103880
mt	1083876
di	1080675
tc	1065556
ep	1045866
td	1045263
da	1044208
iu	1039567
me	1038933
dn	1029917
ac	1029047
sd	1026208
ft	1013910
ca	1009491
hn	1008608
ef	1006188
lr	996504
ds	992267
od	990241
au	981529
hh	973170
cs	970502
ut	966076
pi	962706
sc	958171
rc	948755
ua	947687
oc	947136
ye	946818
nc	945431
we	941231
eg	939539
pt	938904
co	934024
uo	919630
ag	915725
ge	914284
mi	912908
fe	908020
ur	893923
tm	892555
nu	888381
tp	887800
ou	881123
cn	876220
dh	866717
ui	860156
gt	859359
un	857901
af	854615
if	851695
dr	848442
ma	847736
tg	846654
id	830434
nm	814968
ew	811550
of	804697
tw	803316
ms	799804
ll	766197
us	763897
om	762904
hl	745213
mo	740859
wt	738466
ic	737704
ay	734789
ya	730517
be	725298
fa	724727
cr	721024
eb	715387
ld	701265
su	687237
am	685242
pa	684894
tf	681262
sm	676395
