ee	5804697
te	4504828
et	4421332
ae	3980774
ea	3901216
eo	3763193
oe	3725164
ie	3570466
en	3510257
ei	3457008
tt	3427543
ne	3379568
se	3191467
es	3176675
ot	3004074
at	2987591
er	2971686
ta	2962465
re	2936284
to	2863491
aa	2680915
ti	2680042
it	2670431
oa	2572250
nt	2558109
tn	2504268
ao	2474352
ts	2456985
ai	2433393
ia	2387818
st	2372523
tr	2367540
oo	2356037
oi	2334576
eh	2282850
an	2260804
ii	2256514
no	2249495
na	2237151
io	2234323
he	2229483
rt	2225741
on	2180437
sa	2160617
le	2127385
as	2125363
ni	2080364
ar	2070650
el	2051887
os	2032007
so	2030333
ra	2022122
in	2007296
ro	1961149
or	1946718
nn	1935834
sn	1887081
si	1885832
is	1884923
ed	1841911
de	1829754
ns	1815448
ir	1813306
ri	1810664
rn	1771053
nr	1737740
ss	1718204
ht	1715064
rs	1683145
th	1677709
sr	1623750
ha	1592149
ec	1582400
lt	1578119
ah	1548960
rr	1527898
tl	1521157
ho	1510965
ce	1491130
oh	1472735
ue	1422341
dt	1420607
hi	1397842
eu	1396772
la	1389726
ih	1371741
al	1367390
lo	1346453
hs	1345226
ol	1318689
nh	1286994
td	1273319
hn	1254812
il	1253929
li	1251818
ad	1237939
sh	1231283
me	1224249
em	1215267
da	1209392
nl	1197536
ct	1192914
tc	1190519
rh	1184008
hr	1158697
do	1147848
sl	1138057
tu	1124526
ls	1121352
od	1116752
ln	1109538
ac	1108970
ef	1107107
ut	1106142
di	1091382
id	1073662
ca	1069613
sd	1060720
dn	1053357
nd	1051214
lr	1050400
ep	1047495
rl	1045230
eg	1033941
co	1029853
fe	1011854
ge	998534
oc	997814
ua	988416
ds	978675
we	976125
au	972785
ye	962553
ic	954890
ey	944334
uo	935175
tm	934909
ci	923570
dr	918740
ou	916699
rd	912920
pe	909994
ew	897785
cn	886288
nc	885887
mt	883902
cs	868656
iu	863809
am	856363
tf	838242
pt	835349
un	834894
hh	830956
ui	828659
ma	825183
sc	824865
lh	820320
nu	814020
mo	810152
om	804345
su	795285
po	786342
us	784993
cr	784132
tp	780447
rc	780282
hl	775710
gt	763275
af	755889
ur	753932
im	753657
ft	746621
ru	741635
be	739086
tg	738060
eb	731112
pa	729154
ap	725735
mi	721310
yt	716660
fa	716288
nm	698321
hd	698073
tw	696337
fo	695009
ty	693415
go	691761
dh	690454
ll	683066
mn	680858
op	676068
fi	673036
fn	672406
ga	667764
ms	667098
ag	662781
og	661200
of	658529
if	651539
sm	648949
dl	645407
yo	640987
ip	639569
ld	636972
wt	636785
ya	636103
ch	631438
pn	625158
oy	622327
ig	617715
mr	614392
pi	608725
wo	604973
ay	603668
wa	603412
gi	602226
sg	593848
gn	593214
np	591998
rm	591431
ny	588626
aw	587087
.e	585280
rg	583386
fs	582085
hc	579511
ng	579136
ow	578028
yi	575586
sp	572043
dd	569749
nf	569608
sf	566046
iy	566029
tb	565786
yn	565407
gs	562861
fr	552060
uh	550684
bt	549088
hu	547850
iw	541173
sy	538590
ev	536485
lu	536253
ps	535154
lc	534650
rp	532527
gr	531016
rf	529775
wi	529285
e.	529026
ve	516435
ul	512124
,e	511494
ys	509822
cd	507361
cl	503577
nw	502786
ab	500761
ba	496382
ob	487383
sw	486466
wn	484997
ry	483704
hm	480027
dc	478929
wr	474726
pr	474595
e,	468976
yr	468603
bo	468143
mh	466612
hf	455119
ph	448254
rw	446981
ws	446882
ud	444965
bi	437023
ib	436451
t.	429093
vt	427545
lm	427531
nb	426371
ml	422028
du	418583
sb	416504
cc	414903
fl	414375
bn	414248
ke	406274
gh	405725
hy	401517
hp	393120
rb	391449
bs	388879
ek	388624
.t	386118
tv	378417
fh	378195
o.	376882
.a	374182
t,	371686
lf	368884
uc	367983
cu	367228
lp	367032
dm	366541
br	365612
hg	365526
uu	364539
yh	363057
hw	359991
av	356724
va	356048
md	354085
gl	351236
,a	351229
pl	349345
wh	348945
wl	348167
ov	347384
lg	342273
iv	341196
,t	338922
vo	338643
bh	334806
a.	334753
.o	334262
yl	333515
o,	333227
n.	328709
ly	328059
,n	324899
i.	322723
.i	321042
yd	320056
pd	319358
vi	319033
df	318129
dp	314707
dg	313789
nv	312650
gd	312175
.s	311648
mc	311597
mu	311331
a,	310289
lw	306427
kt	302933
um	300085
cm	299701
sv	298436
r.	298236
cy	298216
hb	297331
n,	296749
.n	296538
,o	295554
fd	292126
tk	290931
i,	290158
,i	289920
vn	289079
.r	288392
ok	285398
dy	283917
s.	282268
,s	281896
vr	280985
dw	280794
wd	277364
fc	277217
vs	274952
r,	274930
ka	274905
cf	271010
s,	270562
rv	268968
bl	267928
gc	267460
ak	267427
cp	266060
lb	261817
up	255963
ug	253282
ko	250627
ik	250342
,r	249650
uf	249593
pc	247423
gu	246737
bd	246392
fu	245359
mm	243054
yc	240748
ki	237594
pu	235264
yu	235217
wu	233664
.l	232047
cw	226525
db	224599
nk	224416
wc	220884
'e	220323
e'	220279
mf	218990
uy	218366
pf	217371
uw	216838
kn	215488
vh	214746
mp	214293
gm	214267
.h	213759
kr	213690
,l	212400
sk	211831
fg	211515
ks	210536
fm	208675
cg	207382
my	202558
hv	200424
l.	195004
h.	194793
lv	193701
mg	192048
fp	191375
rk	190710
cb	190332
pp	189631
pm	187230
bc	187214
mw	185608
bu	185456
ym	185292
,h	184167
gp	182932
gf	181354
ub	181350
vl	181349
wm	178530
ff	176617
h,	175546
't	175493
yg	175108
gg	174858
py	173631
,d	173306
t'	171737
wp	169647
d.	169194
l,	168326
pg	168281
kh	168169
dv	165557
wy	163756
pw	163742
gy	163259
yp	161411
vd	161248
fy	160580
fw	160167
yy	159617
.d	157253
gw	155715
yf	153475
yw	152441
wg	149986
'a	149966
d,	148237
'o	147080
mb	146184
bg	146018
bm	145325
ww	144951
lk	143276
bf	143018
a'	142923
c.	142864
hk	141994
.u	141949
uv	138665
kl	138606
xe	137668
wf	137174
p.	136291
o'	136106
'i	135927
pb	135918
vf	135098
vc	134975
0e	132081
i'	131889
c,	131397
fb	130583
.c	128361
cv	128290
yb	127096
bp	126860
e0	126541
'n	126347
gb	125638
vu	124907
e-	124842
wb	123743
,c	122886
dk	122719
,u	122369
f.	122108
-e	122047
s'	121913
u.	121527
m.	120496
n'	119735
bw	116559
by	115584
.m	115456
kd	115014
's	114707
p,	111003
m,	109527
f,	107691
vg	106141
ku	105543
r'	105279
uk	104855
vm	104682
u,	104050
h'	103731
.p	103389
ex	102990
'r	100971
yv	100565
mv	100322
t-	100033
g.	99641
,g	99609
bb	99011
y.	98570
kc	98185
pv	97634
1e	96128
.y	95418
o0	95124
vp	94721
,m	94406
t0	94394
.g	94143
e1	93694
0a	92619
0t	92362
a0	91973
vy	90980
gv	89910
fv	88995
a-	88112
wv	88055
ck	87973
,p	87521
.w	87484
y,	87205
-a	86243
g,	85980
ej	85725
-t	85654
xo	84878
o-	83797
0o	83735
km	82803
'h	80385
'l	79735
tx	79090
i-	79065
wk	78900
je	78837
-i	78422
xt	78325
0i	78065
0s	77832
i0	77458
,y	77221
-n	77018
-o	76566
b.	76231
n-	75811
vw	75740
l'	75094
0n	74319
n0	74016
ax	73862
0r	73627
r0	73450
gk	72942
mk	72933
yk	72794
,w	71935
.f	71655
jt	71095
kf	71040
xa	70846
t1	70486
fk	70480
s-	69665
kp	69476
,f	68978
,,	68675
b,	68362
ix	67845
1t	67826
e9	67792
'd	67647
a1	67024
ox	66891
1a	66835
-s	66793
-r	66697
9e	65648
ky	65595
r-	65216
kg	64994
1o	64774
s0	64368
kw	64345
d'	64202
o1	64185
.b	63837
w.	63346
.,	63254
vb	63136
,b	61813
tj	60868
n1	60306
bv	59864
pk	59542
nx	59413
xn	59122
1s	58429
aj	58182
oj	57874
ja	57230
xi	57110
sx	56552
e2	56448
-d	56208
1i	56006
u'	55452
2e	55140
bk	54901
v.	54866
rx	54808
i1	54678
'g	54092
c'	54025
1n	53784
xs	53055
.v	53021
'u	52713
ji	52620
s1	52613
r1	52568
w,	52280
ij	51576
eq	51101
1r	51012
kb	50617
'c	50380
js	50278
jo	50098
h-	49902
nj	49688
qt	49252
;e	48815
t9	48560
0h	48557
'y	48032
0l	47468
jn	47296
m'	47257
-l	46554
xr	46465
9a	46304
ez	46256
rj	46172
sj	46104
9t	45837
a9	45777
o9	45742
vv	45727
ze	45708
.k	45619
,v	45441
'm	44852
e;	44759
n9	43489
v,	43164
l-	43124
l0	42807
hx	42701
qe	41978
d-	41800
f'	41371
qs	41269
9n	41108
h0	40845
-h	40814
i9	40783
jr	40727
xh	40704
0d	40474
a2	39723
/e	39689
2t	39683
9o	39604
tq	39586
t2	39445
y'	39002
9i	38759
-c	38648
e/	38544
2a	38431
r9	38419
2o	38273
n2	38239
g'	37956
d0	37936
1h	37736
lx	37424
o2	37059
9s	36970
s9	36370
,k	36350
k.	35904
aq	35833
jh	35791
'w	35647
1l	35618
kk	35352
e5	35329
qa	35267
'p	35236
p'	35235
'f	35229
9r	35219
kv	35181
za	34983
2s	34649
w'	34576
tz	34312
l1	34279
0c	34176
;t	34155
az	34134
'b	33869
5e	33726
k,	33421
zt	33099
t;	32973
hj	32762
